id,rt,rt_range:min,rt_range:max,mz,mz_range:min,mz_range:max,height,area,intensity_range:min,intensity_range:max,fragment_scans,datafile:DOM_Interlab-LCMS_Lab15_M_Pos_MS2_rep2.mzML:feature_state,datafile:DOM_Interlab-LCMS_Lab15_M_Pos_MS2_rep2.mzML:mz,datafile:DOM_Interlab-LCMS_Lab15_M_Pos_MS2_rep2.mzML:mz_range:min,datafile:DOM_Interlab-LCMS_Lab15_M_Pos_MS2_rep2.mzML:mz_range:max,datafile:DOM_Interlab-LCMS_Lab15_M_Pos_MS2_rep2.mzML:rt,datafile:DOM_Interlab-LCMS_Lab15_M_Pos_MS2_rep2.mzML:rt_range:min,datafile:DOM_Interlab-LCMS_Lab15_M_Pos_MS2_rep2.mzML:rt_range:max,datafile:DOM_Interlab-LCMS_Lab15_M_Pos_MS2_rep2.mzML:height,datafile:DOM_Interlab-LCMS_Lab15_M_Pos_MS2_rep2.mzML:area,datafile:DOM_Interlab-LCMS_Lab15_M_Pos_MS2_rep2.mzML:intensity_range:min,datafile:DOM_Interlab-LCMS_Lab15_M_Pos_MS2_rep2.mzML:intensity_range:max,datafile:DOM_Interlab-LCMS_Lab15_M_Pos_MS2_rep2.mzML:fwhm,datafile:DOM_Interlab-LCMS_Lab15_M_Pos_MS2_rep2.mzML:tailing_factor,datafile:DOM_Interlab-LCMS_Lab15_M_Pos_MS2_rep2.mzML:asymmetry_factor,datafile:DOM_Interlab-LCMS_Lab15_M_Pos_MS2_rep2.mzML:fragment_scans
955,7.936,6.0952,8.2606,389.25113,389.24738,389.25284,1.515E6,2.709E5,1.094E5,1.515E6,0,DETECTED,389.25113,389.24738,389.25284,7.936,6.0952,8.2606,1.515E6,2.709E5,1.094E5,1.515E6,0.1043,0.7702,0.1713,
956,7.936,0.7896,11.1666,423.16455,423.16077,423.16699,2.174E6,5.763E6,1E5,2.174E6,11,DETECTED,423.16455,423.16077,423.16699,7.936,0.7896,11.1666,2.174E6,5.763E6,1E5,2.174E6,2.5862,1.0418,1.1698,11
957,7.936,4.5619,10.6538,442.20761,442.20547,442.20969,8.506E5,2.217E6,1.011E5,8.506E5,0,DETECTED,442.20761,442.20547,442.20969,7.936,4.5619,10.6538,8.506E5,2.217E6,1.011E5,8.506E5,2.1569,0.9027,0.7421,
958,7.936,0.7896,10.7291,466.20698,466.20316,466.21121,7.614E5,1.606E6,1.011E5,7.614E5,0,DETECTED,466.20698,466.20316,466.21121,7.936,0.7896,10.7291,7.614E5,1.606E6,1.011E5,7.614E5,0.9986,0.6954,0.9135,
959,7.936,5.0066,10.3946,482.20189,482.1976,482.20648,9.11E5,1.948E6,1E5,9.11E5,0,DETECTED,482.20189,482.1976,482.20648,7.936,5.0066,10.3946,9.11E5,1.948E6,1E5,9.11E5,1.556,0.9196,0.9066,
960,7.936,5.3687,10.2408,540.20798,540.20282,540.2124,7.113E5,1.344E6,1.01E5,7.113E5,0,DETECTED,540.20798,540.20282,540.2124,7.936,5.3687,10.2408,7.113E5,1.344E6,1.01E5,7.113E5,0.874,0.9489,0.976,
961,7.9532,4.3396,11.515,279.12287,279.1218,279.12454,9.929E5,3.013E6,1.005E5,9.929E5,3,DETECTED,279.12287,279.1218,279.12454,7.9532,4.3396,11.515,9.929E5,3.013E6,1.005E5,9.929E5,2.9022,0.9928,1.0964,3
962,7.9532,5.4262,10.2408,508.18327,508.17886,508.18723,5.661E5,1.047E6,1.061E5,5.661E5,0,DETECTED,508.18327,508.17886,508.18723,7.9532,5.4262,10.2408,5.661E5,1.047E6,1.061E5,5.661E5,1.9916,0.9526,0.7926,
963,7.9532,5.7111,11.0533,519.18535,519.18176,519.18976,9.544E5,2.364E6,1.029E5,9.544E5,0,DETECTED,519.18535,519.18176,519.18976,7.9532,5.7111,11.0533,9.544E5,2.364E6,1.029E5,9.544E5,2.3002,1.1913,1.3518,
964,7.9532,0.7896,10.8555,537.19536,537.1922,537.20062,9.872E5,2.202E6,1.022E5,9.872E5,1,DETECTED,537.19536,537.1922,537.20062,7.9532,0.7896,10.8555,9.872E5,2.202E6,1.022E5,9.872E5,2.0866,0.7026,1.4066,1
965,7.9695,7.7417,8.032,301.89979,301.89914,301.9003,6.845E5,4.163E4,1.563E5,6.845E5,0,DETECTED,301.89979,301.89914,301.9003,7.9695,7.7417,8.032,6.845E5,4.163E4,1.563E5,6.845E5,0.6502,0.6372,0.2745,
966,7.9695,7.936,8.0463,332.94201,332.94174,332.94214,1.28E6,7.673E4,2.256E5,1.28E6,0,DETECTED,332.94201,332.94174,332.94214,7.9695,7.936,8.0463,1.28E6,7.673E4,2.256E5,1.28E6,0.0766,1.646,2.2648,
967,7.9695,4.4573,10.9093,403.13831,403.13589,403.14032,1.122E6,3.08E6,1.027E5,1.122E6,0,DETECTED,403.13831,403.13589,403.14032,7.9695,4.4573,10.9093,1.122E6,3.08E6,1.027E5,1.122E6,2.3319,0.8867,0.9038,
968,7.9862,4.1821,10.9093,384.20191,384.20032,384.20377,5.804E5,1.603E6,1.003E5,5.804E5,0,DETECTED,384.20191,384.20032,384.20377,7.9862,4.1821,10.9093,5.804E5,1.603E6,1.003E5,5.804E5,1.92,0.8842,0.7237,
969,7.9862,0.8078,11.1822,447.16418,447.16003,447.16653,1.493E6,3.924E6,1.001E5,1.493E6,4,DETECTED,447.16418,447.16003,447.16653,7.9862,0.8078,11.1822,1.493E6,3.924E6,1.001E5,1.493E6,2.411,1.0956,1.2524,4
970,7.9862,5.4262,11.066,465.17478,465.17224,465.17728,1.756E6,4.496E6,1.04E5,1.756E6,10,DETECTED,465.17478,465.17224,465.17728,7.9862,5.4262,11.066,1.756E6,4.496E6,1.04E5,1.756E6,2.6835,1.0889,1.3299,10
971,7.9862,4.1364,10.9093,531.18585,531.18274,531.19006,5.913E5,1.445E6,1.011E5,5.913E5,0,DETECTED,531.18585,531.18274,531.19006,7.9862,4.1364,10.9093,5.913E5,1.445E6,1.011E5,5.913E5,3.2241,0.8796,1.191,
972,7.9862,7.4787,8.2311,689.36404,689.36157,689.36658,3.06E6,1.768E5,1E5,3.06E6,1,DETECTED,689.36404,689.36157,689.36658,7.9862,7.4787,8.2311,3.06E6,1.768E5,1E5,3.06E6,0.5334,0.8345,0.1122,1
973,8.0036,5.2298,10.7776,475.15893,475.15628,475.16248,8.463E5,2.265E6,1E5,8.463E5,0,DETECTED,475.15893,475.15628,475.16248,8.0036,5.2298,10.7776,8.463E5,2.265E6,1E5,8.463E5,2.4,1,0.9121,
974,8.0036,5.9251,10.2408,565.18993,565.18695,565.1958,6.295E5,1.333E6,1.005E5,6.295E5,0,DETECTED,565.18993,565.18695,565.1958,8.0036,5.9251,10.2408,6.295E5,1.333E6,1.005E5,6.295E5,2.1565,1.0381,1.2785,
975,8.0036,5.7111,10.4677,577.1903,577.1875,577.19543,5.22E5,9.836E5,1.028E5,5.22E5,0,DETECTED,577.1903,577.1875,577.19543,8.0036,5.7111,10.4677,5.22E5,9.836E5,1.028E5,5.22E5,0.4437,1.0374,1.1238,
976,8.0179,6.7295,12.1295,325.14383,325.1434,325.14532,5.858E5,1.284E6,1.015E5,5.858E5,0,DETECTED,325.14383,325.1434,325.14532,8.0179,6.7295,12.1295,5.858E5,1.284E6,1.015E5,5.858E5,1.3858,2.0956,3.1067,
977,8.0179,4.3651,11.8395,335.149,335.1463,335.15088,1.696E6,5.082E6,1.008E5,1.696E6,17,DETECTED,335.149,335.1463,335.15088,8.0179,4.3651,11.8395,1.696E6,5.082E6,1.008E5,1.696E6,2.8836,1.0142,1.1303,17
978,8.0179,0.7896,11.2307,356.17044,356.16681,356.17184,9.263E5,1.938E6,1.004E5,9.263E5,0,DETECTED,356.17044,356.16681,356.17184,8.0179,0.7896,11.2307,9.263E5,1.938E6,1.004E5,9.263E5,1.4446,0.7222,0.3008,
979,8.0179,6.6967,13.2789,401.26772,401.26254,401.26898,7.258E5,2.383E5,1.002E5,7.258E5,0,DETECTED,401.26772,401.26254,401.26898,8.0179,6.6967,13.2789,7.258E5,2.383E5,1.002E5,7.258E5,0.0508,2.491,2.7368,
980,8.0179,4.4972,10.8175,433.14862,433.1463,433.15103,1.367E6,3.557E6,1.002E5,1.367E6,1,DETECTED,433.14862,433.1463,433.15103,8.0179,4.4972,10.8175,1.367E6,3.557E6,1.002E5,1.367E6,2.4232,0.9916,0.9421,1
981,8.0179,4.4779,11.0023,438.2115,438.20926,438.21512,7.292E5,1.924E6,1.001E5,7.292E5,0,DETECTED,438.2115,438.20926,438.21512,8.0179,4.4779,11.0023,7.292E5,1.924E6,1.001E5,7.292E5,2.2464,0.9215,0.7529,
982,8.0179,7.9862,8.3516,509.04925,509.04858,509.05002,8.739E5,3.984E4,1.131E5,8.739E5,0,DETECTED,509.04925,509.04858,509.05002,8.0179,7.9862,8.3516,8.739E5,3.984E4,1.131E5,8.739E5,0.0435,5.7689,10.0004,
983,8.0179,7.9862,8.1238,566.10481,566.10461,566.10632,3.174E6,1.503E5,1.095E5,3.174E6,0,DETECTED,566.10481,566.10461,566.10632,8.0179,7.9862,8.1238,3.174E6,1.503E5,1.095E5,3.174E6,0.0502,1.6447,4.4467,
984,8.0179,7.9862,8.091,568.10264,568.10205,568.10309,1.416E6,7.263E4,1.812E5,1.416E6,0,DETECTED,568.10264,568.10205,568.10309,8.0179,7.9862,8.091,1.416E6,7.263E4,1.812E5,1.416E6,0.0578,1.6535,4.9642,
985,8.032,4.8347,11.9184,183.08052,183.08015,183.08104,5.37E5,1.711E6,1.002E5,5.37E5,0,DETECTED,183.08052,183.08015,183.08104,8.032,4.8347,11.9184,5.37E5,1.711E6,1.002E5,5.37E5,3.0634,1.1078,1.3599,
986,8.032,4.9637,12.6743,241.12243,241.12198,241.12306,6.885E5,2.56E6,1.003E5,6.885E5,0,DETECTED,241.12243,241.12198,241.12306,8.032,4.9637,12.6743,6.885E5,2.56E6,1.003E5,6.885E5,4.3179,1.2565,1.6334,
987,8.032,5.6515,12.1295,253.12258,253.12192,253.12408,5.541E5,1.722E6,1.003E5,5.541E5,0,DETECTED,253.12258,253.12192,253.12408,8.032,5.6515,12.1295,5.541E5,1.722E6,1.003E5,5.541E5,3.9974,1.3606,4.3522,
988,8.032,5.2298,8.7837,292.22719,292.22638,292.22784,1.187E6,3.875E5,1.006E5,1.187E6,1,DETECTED,292.22719,292.22638,292.22784,8.032,5.2298,8.7837,1.187E6,3.875E5,1.006E5,1.187E6,1.153,1.9892,1.4357,1
989,8.032,4.7227,11.6891,443.17013,443.16696,443.17191,7.951E5,2.498E6,1.014E5,7.951E5,0,DETECTED,443.17013,443.16696,443.17191,8.032,4.7227,11.6891,7.951E5,2.498E6,1.014E5,7.951E5,3.6974,1.0525,1.1028,
990,8.032,7.5551,11.2307,458.27487,458.27289,458.27698,1.825E6,1.132E5,1.044E5,1.825E6,1,DETECTED,458.27487,458.27289,458.27698,8.032,7.5551,11.2307,1.825E6,1.132E5,1.044E5,1.825E6,0.0545,0.7317,0.3199,1
991,8.032,4.519,11.4568,469.18588,469.18265,469.18887,5.273E5,1.603E6,1.007E5,5.273E5,0,DETECTED,469.18588,469.18265,469.18887,8.032,4.519,11.4568,5.273E5,1.603E6,1.007E5,5.273E5,2.9854,0.9874,0.9488,
992,8.032,7.9862,8.091,564.10698,564.10675,564.10724,1.571E6,7.518E4,2.051E5,1.571E6,0,DETECTED,564.10698,564.10675,564.10724,8.032,7.9862,8.091,1.571E6,7.518E4,2.051E5,1.571E6,0.0451,1.1437,2.0397,
993,8.0463,4.5847,12.9882,169.10117,169.10085,169.1015,6.374E5,2.624E6,1.019E5,6.374E5,0,DETECTED,169.10117,169.10085,169.1015,8.0463,4.5847,12.9882,6.374E5,2.624E6,1.019E5,6.374E5,4.2098,1.2138,1.8532,
994,8.0463,5.7291,8.8299,352.24821,352.24686,352.24844,9.901E5,2.191E5,1.005E5,9.901E5,0,DETECTED,352.24821,352.24686,352.24844,8.0463,5.7291,8.8299,9.901E5,2.191E5,1.005E5,9.901E5,0.7555,0.6691,0.4594,
995,8.0463,7.6801,8.3218,379.25929,379.25858,379.25986,8.413E6,4.803E5,1.18E5,8.413E6,1,DETECTED,379.25929,379.25858,379.25986,8.0463,7.6801,8.3218,8.413E6,4.803E5,1.18E5,8.413E6,0.0519,0.6071,0.1433,1
996,8.0463,7.9862,9.6929,380.2626,380.25919,380.26285,2.051E6,1.112E5,1.136E5,2.051E6,0,DETECTED,380.2626,380.25919,380.26285,8.0463,7.9862,9.6929,2.051E6,1.112E5,1.136E5,2.051E6,0.0504,18.1666,1.496,
997,8.0463,0.7896,11.7979,391.17498,391.17139,391.17722,1.859E6,5.804E6,1.001E5,1.859E6,17,DETECTED,391.17498,391.17139,391.17722,8.0463,0.7896,11.7979,1.859E6,5.804E6,1.001E5,1.859E6,3.2006,1.207,1.5722,17
998,8.0463,5.7291,11.0852,427.1961,427.19354,427.19836,7.185E5,1.746E6,1.005E5,7.185E5,0,DETECTED,427.1961,427.19354,427.19836,8.0463,5.7291,11.0852,7.185E5,1.746E6,1.005E5,7.185E5,2.4806,1.1557,1.5171,
999,8.0463,5.2109,11.0852,477.17456,477.17123,477.17682,1.64E6,3.727E6,1.02E5,1.64E6,7,DETECTED,477.17456,477.17123,477.17682,8.0463,5.2109,11.0852,1.64E6,3.727E6,1.02E5,1.64E6,2.0469,1.0313,1.2296,7
1000,8.0463,5.0066,10.4478,491.15351,491.15097,491.15662,8.233E5,1.92E6,1.005E5,8.233E5,0,DETECTED,491.15351,491.15097,491.15662,8.0463,5.0066,10.4478,8.233E5,1.92E6,1.005E5,8.233E5,2.3514,0.895,0.644,
1001,8.0463,5.6901,10.5219,567.20552,567.20233,567.21051,6.293E5,1.26E6,1.022E5,6.293E5,0,DETECTED,567.20552,567.20233,567.21051,8.0463,5.6901,10.5219,6.293E5,1.26E6,1.022E5,6.293E5,2.4271,1.0254,1.227,
1002,8.0596,5.825,13.0272,257.15366,257.15298,257.15457,5.426E5,2.149E6,1.001E5,5.426E5,0,DETECTED,257.15366,257.15298,257.15457,8.0596,5.825,13.0272,5.426E5,2.149E6,1.001E5,5.426E5,3.642,1.6115,2.4393,
1003,8.0596,4.6315,11.9337,317.13865,317.13782,317.1395,1.228E6,4.107E6,1.013E5,1.228E6,5,DETECTED,317.13865,317.13782,317.1395,8.0596,4.6315,11.9337,1.228E6,4.107E6,1.013E5,1.228E6,3.554,1.0542,1.0261,5
1004,8.0596,4.8793,12.0085,329.13861,329.13791,329.14157,1.025E6,3.427E6,1.001E5,1.025E6,1,DETECTED,329.13861,329.13791,329.14157,8.0596,4.8793,12.0085,1.025E6,3.427E6,1.001E5,1.025E6,2.9332,1.1272,1.2689,1
1005,8.0596,0.7896,11.6556,365.15967,365.15631,365.16119,2.023E6,5.98E6,1.01E5,2.023E6,18,DETECTED,365.15967,365.15631,365.16119,8.0596,0.7896,11.6556,2.023E6,5.98E6,1.01E5,2.023E6,3.0536,1.0103,1.1636,18
1006,8.0596,3.886,11.6397,375.14388,375.14148,375.14542,1.568E6,4.687E6,1.031E5,1.568E6,4,DETECTED,375.14388,375.14148,375.14542,8.0596,3.886,11.6397,1.568E6,4.687E6,1.031E5,1.568E6,2.2484,0.99,0.6852,4
1007,8.0596,0.7896,11.726,409.18558,409.18231,409.1879,1.556E6,4.832E6,1E5,1.556E6,6,DETECTED,409.18558,409.18231,409.1879,8.0596,0.7896,11.726,1.556E6,4.832E6,1E5,1.556E6,3.1201,1.1276,1.6713,6
1008,8.0596,5.0066,11.1666,435.16434,435.16156,435.16714,1.905E6,5.261E6,1.047E5,1.905E6,13,DETECTED,435.16434,435.16156,435.16714,8.0596,5.0066,11.1666,1.905E6,5.261E6,1.047E5,1.905E6,2.543,1.0354,1.0487,13
1009,8.0596,4.9637,11.4761,449.17996,449.17743,449.18188,1.891E6,5.131E6,1.018E5,1.891E6,15,DETECTED,449.17996,449.17743,449.18188,8.0596,4.9637,11.4761,1.891E6,5.131E6,1.018E5,1.891E6,2.6625,1.0707,1.466,15
1010,8.0596,5.5561,10.6932,483.18485,483.1824,483.18735,1.055E6,2.465E6,1.026E5,1.055E6,1,DETECTED,483.18485,483.1824,483.18735,8.0596,5.5561,10.6932,1.055E6,2.465E6,1.026E5,1.055E6,2.5111,1.0806,1.1075,1
1011,8.0596,3.956,11.325,485.18112,485.17697,485.18436,5.361E5,1.396E6,1.005E5,5.361E5,0,DETECTED,485.18112,485.17697,485.18436,8.0596,3.956,11.325,5.361E5,1.396E6,1.005E5,5.361E5,2.0384,0.8979,0.6163,
1012,8.0596,5.3687,10.0361,503.15414,503.15082,503.15744,5.283E5,1.039E6,1.004E5,5.283E5,0,DETECTED,503.15414,503.15082,503.15744,8.0596,5.3687,10.0361,5.283E5,1.039E6,1.004E5,5.283E5,1.6495,0.8673,0.7772,
1013,8.0596,5.4975,10.6538,523.17982,523.17523,523.18286,9.9E5,2.255E6,1.029E5,9.9E5,0,DETECTED,523.17982,523.17523,523.18286,8.0596,5.4975,10.6538,9.9E5,2.255E6,1.029E5,9.9E5,2.1857,1.0063,0.969,
1014,8.0596,5.1878,11.2834,559.2175,559.21411,559.22375,5.549E5,1.338E6,1.055E5,5.549E5,0,DETECTED,559.2175,559.21411,559.22375,8.0596,5.1878,11.2834,5.549E5,1.338E6,1.055E5,5.549E5,2.3086,1.0613,3.679,
1015,8.0596,6.1136,10.8175,605.22212,605.21747,605.22748,5.316E5,1.002E6,1.004E5,5.316E5,0,DETECTED,605.22212,605.21747,605.22748,8.0596,6.1136,10.8175,5.316E5,1.002E6,1.004E5,5.316E5,2.0185,1.2086,1.7647,
1016,8.0745,7.852,8.2459,423.07926,423.07788,423.08008,5.801E5,5.401E4,1.179E5,5.801E5,0,DETECTED,423.07926,423.07788,423.08008,8.0745,7.852,8.2459,5.801E5,5.401E4,1.179E5,5.801E5,0.1067,0.8851,0.7702,
1017,8.1065,4.9445,10.7987,167.07013,167.06964,167.07072,6.871E5,6.931E5,1.004E5,6.871E5,0,DETECTED,167.07013,167.06964,167.07072,8.1065,4.9445,10.7987,6.871E5,6.931E5,1.004E5,6.871E5,0.1471,0.9257,0.9518,
1018,8.1065,4.5418,10.8353,253.1067,253.10471,253.1073,3.727E6,1.66E6,1.011E5,3.727E6,2,DETECTED,253.1067,253.10471,253.1073,8.1065,4.5418,10.8353,3.727E6,1.66E6,1.011E5,3.727E6,0.8693,0.7534,0.1669,2
1019,8.1065,0.7896,10.4478,568.2395,568.23553,568.24414,5.5E5,1.011E6,1.002E5,5.5E5,0,DETECTED,568.2395,568.23553,568.24414,8.1065,0.7896,10.4478,5.5E5,1.011E6,1.002E5,5.5E5,1.3683,0.66,1.3731,
1020,8.1238,5.3141,10.7474,496.21793,496.21426,496.22256,7.901E5,1.721E6,1.002E5,7.901E5,0,DETECTED,496.21793,496.21426,496.22256,8.1238,5.3141,10.7474,7.901E5,1.721E6,1.002E5,7.901E5,1.9309,0.9669,0.768,
1021,8.1238,5.5916,10.2408,552.20974,552.20502,552.2157,5.744E5,1.065E6,1.028E5,5.744E5,0,DETECTED,552.20974,552.20502,552.2157,8.1238,5.5916,10.2408,5.744E5,1.065E6,1.028E5,5.744E5,1.9379,0.918,0.3737,
1022,8.141,4.7679,12.86,167.08552,167.08511,167.086,7.143E5,2.532E6,1.008E5,7.143E5,0,DETECTED,167.08552,167.08511,167.086,8.141,4.7679,12.86,7.143E5,2.532E6,1.008E5,7.143E5,2.7306,1.1995,1.4517,
1023,8.141,5.4975,12.6545,273.1486,273.14786,273.14987,7.039E5,2.739E6,1.006E5,7.039E5,0,DETECTED,273.1486,273.14786,273.14987,8.141,5.4975,12.6545,7.039E5,2.739E6,1.006E5,7.039E5,5.0868,1.3537,1.6769,
1024,8.141,8.1065,8.6156,290.18828,290.18793,290.18839,1.356E6,6.194E4,1.681E5,1.356E6,0,DETECTED,290.18828,290.18793,290.18839,8.141,8.1065,8.6156,1.356E6,6.194E4,1.681E5,1.356E6,0.0413,7.3881,13.1488,
1025,8.141,8.0745,13.4605,347.22311,347.22186,347.22562,2.501E6,4.811E5,1.004E5,2.501E6,1,DETECTED,347.22311,347.22186,347.22562,8.141,8.0745,13.4605,2.501E6,4.811E5,1.004E5,2.501E6,0.1244,6.429,62.8866,1
1026,8.141,5.0066,11.0145,414.21268,414.211,414.21506,5.672E5,1.561E6,1.009E5,5.672E5,0,DETECTED,414.21268,414.211,414.21506,8.141,5.0066,11.0145,5.672E5,1.561E6,1.009E5,5.672E5,3.3196,0.9584,1.1353,
1027,8.141,5.3141,10.7618,471.18546,471.1817,471.18808,7.207E5,1.286E6,1.01E5,7.207E5,0,DETECTED,471.18546,471.1817,471.18808,8.141,5.3141,10.7618,7.207E5,1.286E6,1.01E5,7.207E5,1.8753,0.9636,0.5979,
1028,8.141,0.7896,11.0852,480.22302,480.21985,480.22751,5.858E5,1.42E6,1.011E5,5.858E5,0,DETECTED,480.22302,480.21985,480.22751,8.141,0.7896,11.0852,5.858E5,1.42E6,1.011E5,5.858E5,1.7113,0.7002,1.0205,
1029,8.141,5.9962,11.325,533.2009,533.1972,533.20605,9.355E5,2.331E6,1.019E5,9.355E5,0,DETECTED,533.2009,533.1972,533.20605,8.141,5.9962,11.325,9.355E5,2.331E6,1.019E5,9.355E5,2.4031,1.2423,1.5786,
1030,8.141,0.7896,11.0533,540.24412,540.23944,540.24768,6.009E5,1.158E6,1.013E5,6.009E5,0,DETECTED,540.24412,540.23944,540.24768,8.141,0.7896,11.0533,6.009E5,1.158E6,1.013E5,6.009E5,1.4365,0.6981,1.623,
1031,8.1715,5.2922,12.942,183.1169,183.11646,183.11728,5.897E5,2.076E6,1.003E5,5.897E5,0,DETECTED,183.1169,183.11646,183.11728,8.1715,5.2922,12.942,5.897E5,2.076E6,1.003E5,5.897E5,2.4034,1.3284,1.7186,
1032,8.1715,8.1238,8.2311,263.19793,263.19781,263.19812,7.244E5,3.702E4,1.098E5,7.244E5,0,DETECTED,263.19793,263.19781,263.19812,8.1715,8.1238,8.2311,7.244E5,3.702E4,1.098E5,7.244E5,0.0494,1.1245,0.9682,
1033,8.1715,4.4573,12.222,275.12791,275.12701,275.12927,9.182E5,3.301E6,1.001E5,9.182E5,0,DETECTED,275.12791,275.12701,275.12927,8.1715,4.4573,12.222,9.182E5,3.301E6,1.001E5,9.182E5,3.7699,1.0453,1.0526,
1034,8.1715,5.2711,12.9191,311.20245,311.20087,311.2063,6.145E5,3.312E5,1.003E5,6.145E5,0,DETECTED,311.20245,311.20087,311.2063,8.1715,5.2711,12.9191,6.145E5,3.312E5,1.003E5,6.145E5,0.1048,1.3184,0.9091,
1035,8.1715,3.1507,10.6169,323.11276,323.11188,323.11383,1.102E6,2.64E6,1.009E5,1.102E6,0,DETECTED,323.11276,323.11188,323.11383,8.1715,3.1507,10.6169,1.102E6,2.64E6,1.009E5,1.102E6,2.5411,0.7556,0.4438,
1036,8.1715,5.1061,12.1139,361.16485,361.1647,361.16632,1.726E6,2.677E6,1.02E5,1.726E6,16,DETECTED,361.16485,361.1647,361.16632,8.1715,5.1061,12.1139,1.726E6,2.677E6,1.02E5,1.726E6,3.2292,1.1762,1.377,16
1037,8.1715,0.7896,8.2459,362.18889,362.18765,362.19159,4.882E6,2.936E5,1.244E5,4.882E6,0,DETECTED,362.18889,362.18765,362.19159,8.1715,0.7896,8.2459,4.882E6,2.936E5,1.244E5,4.882E6,0.0411,0.504,0.0076,
1038,8.1715,4.4318,12.7329,363.19239,363.18939,363.19556,1.082E6,1.01E6,1.011E5,1.082E6,0,DETECTED,363.19239,363.18939,363.19556,8.1715,4.4318,12.7329,1.082E6,1.01E6,1.011E5,1.082E6,1.13,4.4089,40.4001,
1039,8.1715,4.271,11.515,364.18547,364.18274,364.18765,1.478E6,9.08E5,1.001E5,1.478E6,0,DETECTED,364.18547,364.18274,364.18765,8.1715,4.271,11.515,1.478E6,9.08E5,1.001E5,1.478E6,0.054,1.5093,14.9831,
1040,8.1715,5.3349,11.8801,433.18525,433.18149,433.18735,1.722E6,4.98E6,1.027E5,1.722E6,15,DETECTED,433.18525,433.18149,433.18735,8.1715,5.3349,11.8801,1.722E6,4.98E6,1.027E5,1.722E6,3.2993,1.172,1.7029,15
1041,8.1715,5.4683,10.8933,498.23376,498.23059,498.23703,6.493E5,1.537E6,1.024E5,6.493E5,0,DETECTED,498.23376,498.23059,498.23703,8.1715,5.4683,10.8933,6.493E5,1.537E6,1.024E5,6.493E5,2.9795,1.0034,1.5589,
1042,8.1715,5.4054,10.961,507.18522,507.18149,507.18768,1.273E6,3.153E6,1.01E5,1.273E6,9,DETECTED,507.18522,507.18149,507.18768,8.1715,5.4054,10.961,1.273E6,3.153E6,1.01E5,1.273E6,2.7007,1.0774,1.091,9
1043,8.1715,6.0778,11.5536,543.22387,543.22076,543.22778,5.112E5,1.18E6,1.004E5,5.112E5,0,DETECTED,543.22387,543.22076,543.22778,8.1715,6.0778,11.5536,5.112E5,1.18E6,1.004E5,5.112E5,1.5401,1.3077,2.2829,
1044,8.1871,0.7661,11.1239,425.18023,425.17703,425.18228,1.617E6,4.28E6,1.049E5,1.617E6,0,DETECTED,425.18023,425.17703,425.18228,8.1871,0.7661,11.1239,1.617E6,4.28E6,1.049E5,1.617E6,2.4121,1.0209,1.1425,
1045,8.1871,5.2109,10.9299,495.18498,495.18134,495.18683,1.406E6,3.263E6,1.029E5,1.406E6,8,DETECTED,495.18498,495.18134,495.18683,8.1871,5.2109,10.9299,1.406E6,3.263E6,1.029E5,1.406E6,2.2121,0.938,1.3132,8
1046,8.2014,0.7661,11.6397,367.1752,367.17154,367.17731,1.268E6,3.954E6,1.018E5,1.268E6,0,DETECTED,367.1752,367.17154,367.17731,8.2014,0.7661,11.6397,1.268E6,3.954E6,1.018E5,1.268E6,3.4581,1.0988,1.2739,
1047,8.2151,1.3325,13.9466,152.06207,152.0619,152.06226,3.438E6,1.662E7,1.088E5,3.438E6,97,DETECTED,152.06207,152.0619,152.06226,8.2151,1.3325,13.9466,3.438E6,1.662E7,1.088E5,3.438E6,5.1066,0.9885,1.2276,97
1048,8.2151,5.3687,12.86,231.1381,231.1376,231.13852,6.225E5,2.536E6,1.002E5,6.225E5,0,DETECTED,231.1381,231.1376,231.13852,8.2151,5.3687,12.86,6.225E5,2.536E6,1.002E5,6.225E5,4.5514,1.3159,1.7784,
1049,8.2151,3.886,12.222,287.12797,287.1275,287.13065,9.207E5,3.228E6,1.014E5,9.207E5,0,DETECTED,287.12797,287.1275,287.13065,8.2151,3.886,12.222,9.207E5,3.228E6,1.014E5,9.207E5,3.4586,0.9628,1.2864,
1050,8.2151,6.1554,11.8207,311.12793,311.12668,311.13022,6.2E5,1.723E6,1.01E5,6.2E5,0,DETECTED,311.12793,311.12668,311.13022,8.2151,6.1554,11.8207,6.2E5,1.723E6,1.01E5,6.2E5,2.3849,1.3753,1.7583,
1051,8.2151,5.2922,12.321,313.14352,313.14047,313.14557,8.096E5,2.936E6,1.001E5,8.096E5,0,DETECTED,313.14352,313.14047,313.14557,8.2151,5.2922,12.321,8.096E5,2.936E6,1.001E5,8.096E5,3.5939,1.2024,1.8449,
1052,8.2151,6.3918,15.9645,316.2273,316.22446,316.22781,2.621E7,4.048E6,1.022E5,2.621E7,3,DETECTED,316.2273,316.22446,316.22781,8.2151,6.3918,15.9645,2.621E7,4.048E6,1.022E5,2.621E7,0.0812,0.7233,0.2762,3
1053,8.2151,6.9097,8.9112,317.23067,317.23001,317.23126,5.539E6,7.664E5,1.089E5,5.539E6,0,DETECTED,317.23067,317.23001,317.23126,8.2151,6.9097,8.9112,5.539E6,7.664E5,1.089E5,5.539E6,0.2197,4.019,0.3108,
