id,rt,rt_range:min,rt_range:max,mz,mz_range:min,mz_range:max,height,area,intensity_range:min,intensity_range:max,fragment_scans,datafile:DOM_Interlab-LCMS_Lab15_M_Pos_MS2_rep1.mzML:feature_state,datafile:DOM_Interlab-LCMS_Lab15_M_Pos_MS2_rep1.mzML:mz,datafile:DOM_Interlab-LCMS_Lab15_M_Pos_MS2_rep1.mzML:mz_range:min,datafile:DOM_Interlab-LCMS_Lab15_M_Pos_MS2_rep1.mzML:mz_range:max,datafile:DOM_Interlab-LCMS_Lab15_M_Pos_MS2_rep1.mzML:rt,datafile:DOM_Interlab-LCMS_Lab15_M_Pos_MS2_rep1.mzML:rt_range:min,datafile:DOM_Interlab-LCMS_Lab15_M_Pos_MS2_rep1.mzML:rt_range:max,datafile:DOM_Interlab-LCMS_Lab15_M_Pos_MS2_rep1.mzML:height,datafile:DOM_Interlab-LCMS_Lab15_M_Pos_MS2_rep1.mzML:area,datafile:DOM_Interlab-LCMS_Lab15_M_Pos_MS2_rep1.mzML:intensity_range:min,datafile:DOM_Interlab-LCMS_Lab15_M_Pos_MS2_rep1.mzML:intensity_range:max,datafile:DOM_Interlab-LCMS_Lab15_M_Pos_MS2_rep1.mzML:fwhm,datafile:DOM_Interlab-LCMS_Lab15_M_Pos_MS2_rep1.mzML:tailing_factor,datafile:DOM_Interlab-LCMS_Lab15_M_Pos_MS2_rep1.mzML:asymmetry_factor,datafile:DOM_Interlab-LCMS_Lab15_M_Pos_MS2_rep1.mzML:fragment_scans
1690,11.558,11.1246,11.7085,550.41028,550.40924,550.41113,5.917E5,6.45E4,1.025E5,5.917E5,0,DETECTED,550.41028,550.40924,550.41113,11.558,11.1246,11.7085,5.917E5,6.45E4,1.025E5,5.917E5,0.4783,0.6735,0.2859,
1691,11.5732,7.2736,12.9742,187.14814,187.14777,187.14867,1.203E6,7.75E5,1.003E5,1.203E6,0,DETECTED,187.14814,187.14777,187.14867,11.5732,7.2736,12.9742,1.203E6,7.75E5,1.003E5,1.203E6,0.0718,0.7798,0.2874,
1692,11.5732,8.8732,12.8908,205.15875,205.15837,205.159,1.227E6,4.947E5,1.004E5,1.227E6,1,DETECTED,205.15875,205.15837,205.159,11.5732,8.8732,12.8908,1.227E6,4.947E5,1.004E5,1.227E6,0.0717,0.7326,0.6073,1
1693,11.5732,11.049,16.0193,316.32121,316.32074,316.32169,3.011E7,9.226E6,1.007E5,3.011E7,10,DETECTED,316.32121,316.32074,316.32169,11.5732,11.049,16.0193,3.011E7,9.226E6,1.007E5,3.011E7,0.3619,1.0604,0.9348,10
1694,11.5732,11.08,12.2641,317.3246,317.32428,317.32501,6.406E6,1.836E6,1.053E5,6.406E6,0,DETECTED,317.3246,317.32428,317.32501,11.5732,11.08,12.2641,6.406E6,1.836E6,1.053E5,6.406E6,0.2401,1.1101,0.9354,
1695,11.5732,11.2305,11.8263,318.3278,318.32697,318.32849,7.26E5,1.729E5,1E5,7.26E5,0,DETECTED,318.3278,318.32697,318.32849,11.5732,11.2305,11.8263,7.26E5,1.729E5,1E5,7.26E5,0.3122,0.8692,2.9151,
1696,11.5732,10.8794,12.0763,332.24315,332.24283,332.24377,3.637E6,4.203E5,1.044E5,3.637E6,3,DETECTED,332.24315,332.24283,332.24377,11.5732,10.8794,12.0763,3.637E6,4.203E5,1.044E5,3.637E6,0.0694,1.5035,4.1972,3
1697,11.5732,11.5416,11.9755,333.2461,333.24329,333.24692,6.329E5,6.685E4,1.048E5,6.329E5,0,DETECTED,333.2461,333.24329,333.24692,11.5732,11.5416,11.9755,6.329E5,6.685E4,1.048E5,6.329E5,0.0723,6.8651,6.964,
1698,11.5874,8.9747,12.8523,181.15863,181.15851,181.15895,1.487E6,3.653E5,1.004E5,1.487E6,2,DETECTED,181.15863,181.15851,181.15895,11.5874,8.9747,12.8523,1.487E6,3.653E5,1.004E5,1.487E6,0.1821,0.5692,0.1579,2
1699,11.5874,7.016,12.9959,209.15363,209.15329,209.15402,1.656E6,1.392E6,1.003E5,1.656E6,4,DETECTED,209.15363,209.15329,209.15402,11.5874,7.016,12.9959,1.656E6,1.392E6,1.003E5,1.656E6,1.0616,0.6719,0.2227,4
1700,11.5874,6.289,12.4637,237.1486,237.14755,237.14908,2.728E6,1.642E6,1.005E5,2.728E6,2,DETECTED,237.1486,237.14755,237.14908,11.5874,6.289,12.4637,2.728E6,1.642E6,1.005E5,2.728E6,0.2115,0.544,1.4005,2
1701,11.5874,7.7048,12.0147,255.15901,255.157,255.15947,1.817E6,4.682E5,1.027E5,1.817E6,1,DETECTED,255.15901,255.157,255.15947,11.5874,7.7048,12.0147,1.817E6,4.682E5,1.027E5,1.817E6,0.4411,0.5372,0.0564,1
1702,11.5874,0.7852,12.4249,323.18448,323.18063,323.18631,7.953E6,3.081E6,1.022E5,7.953E6,5,DETECTED,323.18448,323.18063,323.18631,11.5874,0.7852,12.4249,7.953E6,3.081E6,1.022E5,7.953E6,0.3696,0.5968,0.2751,5
1703,11.5874,8.5617,12.1655,324.1872,324.18628,324.18945,1.216E6,2.493E5,1.006E5,1.216E6,0,DETECTED,324.1872,324.18628,324.18945,11.5874,8.5617,12.1655,1.216E6,2.493E5,1.006E5,1.216E6,0.3531,0.6354,0.1805,
1704,11.5874,0.7852,12.3587,385.34253,385.34167,385.34332,2.212E6,5E5,1.009E5,2.212E6,3,DETECTED,385.34253,385.34167,385.34332,11.5874,0.7852,12.3587,2.212E6,5E5,1.009E5,2.212E6,0.1699,0.5321,5.4347,3
1705,11.5874,11.5173,11.8472,386.34598,386.3457,386.34738,5.598E5,9.581E4,1.457E5,5.598E5,0,DETECTED,386.34598,386.3457,386.34738,11.5874,11.5173,11.8472,5.598E5,9.581E4,1.457E5,5.598E5,0.1563,2.3521,3.7043,
1706,11.5874,11.1246,13.9794,446.34784,446.3472,446.34894,1.602E6,3.46E5,1.014E5,1.602E6,3,DETECTED,446.34784,446.3472,446.34894,11.5874,11.1246,13.9794,1.602E6,3.46E5,1.014E5,1.602E6,2.2505,0.7333,25.0378,3
1707,11.602,10.9009,12.2262,272.29482,272.29456,272.29514,1.865E6,6.751E5,1.093E5,1.865E6,1,DETECTED,272.29482,272.29456,272.29514,11.602,10.9009,12.2262,1.865E6,6.751E5,1.093E5,1.865E6,0.375,0.9639,1.0486,1
1708,11.602,7.7537,12.9123,279.19557,279.19492,279.19617,5.333E6,1.523E6,1.011E5,5.333E6,6,DETECTED,279.19557,279.19492,279.19617,11.602,7.7537,12.9123,5.333E6,1.523E6,1.011E5,5.333E6,0.4752,1.7477,1.7521,6
1709,11.602,11.2305,12.6187,280.19891,280.1983,280.19931,9.969E5,1.794E5,1.008E5,9.969E5,0,DETECTED,280.19891,280.1983,280.19931,11.602,11.2305,12.6187,9.969E5,1.794E5,1.008E5,9.969E5,0.1916,1.8683,3.42,
1710,11.602,7.1817,13.0361,445.25827,445.25571,445.26212,5.074E5,1.053E6,1E5,5.074E5,0,DETECTED,445.25827,445.25571,445.26212,11.602,7.1817,13.0361,5.074E5,1.053E6,1E5,5.074E5,1.5373,0.6622,0.5646,
1711,11.6248,11.5416,16.0438,270.31553,270.31509,270.31613,6.894E7,8.696E6,1.04E5,6.894E7,10,DETECTED,270.31553,270.31509,270.31613,11.6248,11.5416,16.0438,6.894E7,8.696E6,1.04E5,6.894E7,0.0959,2.7338,3.4704,10
1712,11.6248,11.558,12.9742,271.31887,271.31848,271.31931,1.344E7,1.588E6,1.014E5,1.344E7,0,DETECTED,271.31887,271.31848,271.31931,11.6248,11.558,12.9742,1.344E7,1.588E6,1.014E5,1.344E7,0.0935,2.6959,3.4341,
1713,11.6422,11.5732,11.8263,272.32209,272.32193,272.32248,1.165E6,1.289E5,1.013E5,1.165E6,0,DETECTED,272.32209,272.32193,272.32248,11.6422,11.5732,11.8263,1.165E6,1.289E5,1.013E5,1.165E6,0.0979,1.778,2.2713,
1714,11.6422,4.9393,11.7657,496.18497,496.18259,496.19058,1.183E6,6.781E5,1.004E5,1.183E6,0,DETECTED,496.18497,496.18259,496.19058,11.6422,4.9393,11.7657,1.183E6,6.781E5,1.004E5,1.183E6,4.1196,0.5303,0.0561,
1715,11.6588,9.6221,12.9307,207.17436,207.17393,207.17468,7.813E5,4.376E5,1.001E5,7.813E5,1,DETECTED,207.17436,207.17393,207.17468,11.6588,9.6221,12.9307,7.813E5,4.376E5,1.001E5,7.813E5,0.1866,0.8122,1.288,1
1716,11.6726,11.1473,13.0361,200.20084,200.20073,200.20113,7.033E7,3.703E6,1.009E5,7.033E7,4,DETECTED,200.20084,200.20073,200.20113,11.6726,11.1473,13.0361,7.033E7,3.703E6,1.009E5,7.033E7,0.0631,2.1425,2.0559,4
1717,11.6726,11.6248,12.0147,201.2041,201.20403,201.20445,9.412E6,4.599E5,1.052E5,9.412E6,0,DETECTED,201.2041,201.20403,201.20445,11.6726,11.6248,12.0147,9.412E6,4.599E5,1.052E5,9.412E6,0.045,2.1719,2.0097,
1718,11.6726,10.9716,12.9959,228.26869,228.26839,228.26904,6.678E5,5.931E5,1.021E5,6.678E5,2,DETECTED,228.26869,228.26839,228.26904,11.6726,10.9716,12.9959,6.678E5,5.931E5,1.021E5,6.678E5,0.8795,1.444,1.8652,2
1719,11.6726,11.6248,11.9934,241.22735,241.22728,241.22772,5.657E6,2.793E5,1.016E5,5.657E6,1,DETECTED,241.22735,241.22728,241.22772,11.6726,11.6248,11.9934,5.657E6,2.793E5,1.016E5,5.657E6,0.0352,2.0864,2.0391,1
1720,11.6726,5.398,12.8699,245.1537,245.15323,245.15416,5.209E5,1.95E6,1.008E5,5.209E5,0,DETECTED,245.1537,245.15323,245.15416,11.6726,5.398,12.8699,5.209E5,1.95E6,1.008E5,5.209E5,4.6713,0.5954,0.2332,
1721,11.6726,7.5364,12.3799,325.20081,325.19931,325.20169,5.795E6,1.161E6,1.002E5,5.795E6,2,DETECTED,325.20081,325.19931,325.20169,11.6726,7.5364,12.3799,5.795E6,1.161E6,1.002E5,5.795E6,0.1553,1.5218,0.2018,2
1722,11.6726,4.9393,12.9742,369.20562,369.20209,369.20676,5.244E5,1.589E6,1.001E5,5.244E5,0,DETECTED,369.20562,369.20209,369.20676,11.6726,4.9393,12.9742,5.244E5,1.589E6,1.001E5,5.244E5,2.9995,0.5967,0.2521,
1723,11.6726,8.5761,12.9557,377.23181,377.23059,377.2334,5.691E5,1.003E6,1.005E5,5.691E5,0,DETECTED,377.23181,377.23059,377.2334,11.6726,8.5761,12.9557,5.691E5,1.003E6,1.005E5,5.691E5,1.549,0.7072,0.4472,
1724,11.6726,6.8059,12.7449,485.25394,485.2507,485.25717,5.383E5,1.308E6,1.006E5,5.383E5,0,DETECTED,485.25394,485.2507,485.25717,11.6726,6.8059,12.7449,5.383E5,1.308E6,1.006E5,5.383E5,2.291,0.6102,0.2944,
1725,11.6889,6.3598,13.1486,235.16933,235.16876,235.16985,3.544E6,1.935E6,1.004E5,3.544E6,5,DETECTED,235.16933,235.16876,235.16985,11.6889,6.3598,13.1486,3.544E6,1.935E6,1.004E5,3.544E6,0.345,0.721,0.6443,5
1726,11.6889,10.2409,12.5788,283.19046,283.1897,283.19089,8.366E6,1.888E6,1.012E5,8.366E6,6,DETECTED,283.19046,283.1897,283.19089,11.6889,10.2409,12.5788,8.366E6,1.888E6,1.012E5,8.366E6,0.1502,2.6252,6.6403,6
1727,11.6889,11.558,12.3236,284.1938,284.19348,284.19409,1.454E6,2.678E5,1.031E5,1.454E6,0,DETECTED,284.1938,284.19348,284.19409,11.6889,11.558,12.3236,1.454E6,2.678E5,1.031E5,1.454E6,0.1523,2.5352,4.6365,
1728,11.7085,7.1817,13.0361,315.19559,315.19504,315.19583,7.83E5,1.184E6,1.084E5,7.83E5,0,DETECTED,315.19559,315.19504,315.19583,11.7085,7.1817,13.0361,7.83E5,1.184E6,1.084E5,7.83E5,1.1489,0.6466,0.275,
1729,11.7313,10.2069,12.838,267.19554,267.19513,267.19608,2.043E6,9.729E5,1.007E5,2.043E6,4,DETECTED,267.19554,267.19513,267.19608,11.7313,10.2069,12.838,2.043E6,9.729E5,1.007E5,2.043E6,0.5694,1.024,0.7185,4
1730,11.7522,9.5834,11.8472,538.42571,538.42419,538.42676,5.817E5,8.503E4,1.092E5,5.817E5,0,DETECTED,538.42571,538.42419,538.42676,11.7522,9.5834,11.8472,5.817E5,8.503E4,1.092E5,5.817E5,1.8038,0.5219,0.0739,
1731,11.7657,11.602,11.924,496.34045,496.3399,496.34262,1.241E6,9.755E4,1.049E5,1.241E6,1,DETECTED,496.34045,496.3399,496.34262,11.7657,11.602,11.924,1.241E6,9.755E4,1.049E5,1.241E6,0.0629,0.9451,1.2492,1
1732,11.7825,11.6422,15.9521,296.29496,296.29465,296.29547,8.957E5,1.133E5,1.026E5,8.957E5,1,DETECTED,296.29496,296.29465,296.29547,11.7825,11.6422,15.9521,8.957E5,1.133E5,1.026E5,8.957E5,0.0678,15.3554,1.6267,1
1733,11.7825,11.7313,11.903,399.35834,399.35822,399.35858,7.182E5,5.96E4,1.318E5,7.182E5,1,DETECTED,399.35834,399.35822,399.35858,11.7825,11.7313,11.903,7.182E5,5.96E4,1.318E5,7.182E5,0.0792,1.6778,3.5782,1
1734,11.8039,8.3713,13.4268,317.21123,317.21021,317.21234,9.722E5,9.177E5,1.004E5,9.722E5,0,DETECTED,317.21123,317.21021,317.21234,11.8039,8.3713,13.4268,9.722E5,9.177E5,1.004E5,9.722E5,0.549,0.7364,0.5771,
1735,11.8039,0.7852,12.3236,353.19557,353.19049,353.1969,9.942E5,1.662E6,1.001E5,9.942E5,0,DETECTED,353.19557,353.19049,353.1969,11.8039,0.7852,12.3236,9.942E5,1.662E6,1.001E5,9.942E5,2.2116,0.5236,0.1014,
1736,11.8472,7.6559,12.5788,339.21618,339.21448,339.21786,1.302E6,5.866E5,1.026E5,1.302E6,1,DETECTED,339.21618,339.21448,339.21786,11.8472,7.6559,12.5788,1.302E6,5.866E5,1.026E5,1.302E6,0.3608,0.6066,0.3637,1
1737,11.8665,2.9809,13.0154,267.17341,267.17001,267.17505,5.948E5,8.186E5,1E5,5.948E5,0,DETECTED,267.17341,267.17001,267.17505,11.8665,2.9809,13.0154,5.948E5,8.186E5,1E5,5.948E5,7.3583,0.5647,0.2858,
1738,11.8665,10.6265,13.2785,319.22671,319.22565,319.22873,6.829E5,5.926E5,1.052E5,6.829E5,0,DETECTED,319.22671,319.22565,319.22873,11.8665,10.6265,13.2785,6.829E5,5.926E5,1.052E5,6.829E5,0.2848,1.0694,1.7102,
1739,11.8665,11.1246,14.3624,444.36858,444.3678,444.36911,5.305E5,2.848E5,1.003E5,5.305E5,4,DETECTED,444.36858,444.3678,444.36911,11.8665,11.1246,14.3624,5.305E5,2.848E5,1.003E5,5.305E5,1.9004,2.182,1.8574,4
1740,11.8862,6.6016,12.8908,289.17985,289.17902,289.18079,6.746E5,1.903E6,1.001E5,6.746E5,0,DETECTED,289.17985,289.17902,289.18079,11.8862,6.6016,12.8908,6.746E5,1.903E6,1.001E5,6.746E5,2.3964,0.5951,0.1859,
1741,11.8862,0.7852,12.6532,307.18969,307.18552,307.19122,2.361E6,2.014E6,1.016E5,2.361E6,7,DETECTED,307.18969,307.18552,307.19122,11.8862,0.7852,12.6532,2.361E6,2.014E6,1.016E5,2.361E6,0.1927,0.5889,0.1555,7
1742,11.8862,11.1601,12.186,388.26944,388.26874,388.27057,8.483E5,2.359E5,1.123E5,8.483E5,1,DETECTED,388.26944,388.26874,388.27057,11.8862,11.1601,12.186,8.483E5,2.359E5,1.123E5,8.483E5,0.3171,0.7065,0.5459,1
1743,11.8862,0.7852,12.6532,393.2265,393.2229,393.22864,1.925E6,1.484E6,1.017E5,1.925E6,4,DETECTED,393.2265,393.2229,393.22864,11.8862,0.7852,12.6532,1.925E6,1.484E6,1.017E5,1.925E6,0.1452,0.612,0.2123,4
1744,11.924,7.685,13.1718,201.16379,201.16344,201.16412,5.479E5,2.809E5,1.002E5,5.479E5,0,DETECTED,201.16379,201.16344,201.16412,11.924,7.685,13.1718,5.479E5,2.809E5,1.002E5,5.479E5,1.1616,0.6472,2.6145,
1745,11.924,7.0566,12.4249,346.25896,346.25839,346.25967,3.466E6,6.131E5,1.017E5,3.466E6,4,DETECTED,346.25896,346.25839,346.25967,11.924,7.0566,12.4249,3.466E6,6.131E5,1.017E5,3.466E6,4.3325,4.4863,0.0666,4
1746,11.924,1.0095,12.3008,347.26215,347.2601,347.26288,7.593E5,9.445E4,1.233E5,7.593E5,0,DETECTED,347.26215,347.2601,347.26288,11.924,1.0095,12.3008,7.593E5,9.445E4,1.233E5,7.593E5,4.3291,0.5173,0.0346,
1747,11.9449,11.6422,12.1328,214.21659,214.21642,214.21675,7.532E5,6.452E4,1.016E5,7.532E5,0,DETECTED,214.21659,214.21642,214.21675,11.9449,11.6422,12.1328,7.532E5,6.452E4,1.016E5,7.532E5,0.0929,0.8103,0.2619,
1748,11.9449,7.1479,13.0769,223.16928,223.16876,223.16962,1.952E6,1.038E6,1.019E5,1.952E6,2,DETECTED,223.16928,223.16876,223.16962,11.9449,7.1479,13.0769,1.952E6,1.038E6,1.019E5,1.952E6,1.0593,0.7802,0.1224,2
1749,11.9449,6.1188,12.8523,233.15369,233.15317,233.15408,8.22E5,1.831E6,1.011E5,8.22E5,0,DETECTED,233.15369,233.15317,233.15408,11.9449,6.1188,12.8523,8.22E5,1.831E6,1.011E5,8.22E5,1.5528,0.5779,0.1599,
1750,11.9449,6.1541,12.3236,251.1642,251.16354,251.16493,2.912E6,1.434E6,1.018E5,2.912E6,3,DETECTED,251.1642,251.16354,251.16493,11.9449,6.1541,12.3236,2.912E6,1.434E6,1.018E5,2.912E6,0.1907,0.539,0.0696,3
1751,11.9449,6.8059,12.0545,315.21662,315.2146,315.21722,1.266E6,2.372E5,1.014E5,1.266E6,0,DETECTED,315.21662,315.2146,315.21722,11.9449,6.8059,12.0545,1.266E6,2.372E5,1.014E5,1.266E6,0.3316,0.6037,0.3531,
1752,11.9449,0.7852,12.6728,337.19954,337.19687,337.20181,1.125E7,2.81E6,1.001E5,1.125E7,7,DETECTED,337.19954,337.19687,337.20181,11.9449,0.7852,12.6728,1.125E7,2.81E6,1.001E5,1.125E7,0.1956,0.6488,1.1991,7
1753,11.9449,9.5654,12.1179,338.20223,338.20187,338.20471,2.073E6,2.827E5,1.014E5,2.073E6,0,DETECTED,338.20223,338.20187,338.20471,11.9449,9.5654,12.1179,2.073E6,2.827E5,1.014E5,2.073E6,0.1945,0.5763,1.6167,
1754,11.9585,7.8638,12.8232,309.2059,309.20435,309.20657,2.202E6,7.516E5,1.011E5,2.202E6,2,DETECTED,309.2059,309.20435,309.20657,11.9585,7.8638,12.8232,2.202E6,7.516E5,1.011E5,2.202E6,0.0283,0.6763,0.1628,2
1755,11.9585,10.6265,14.9701,676.49918,676.49756,676.50195,1.075E6,1.207E6,1.001E5,1.075E6,6,DETECTED,676.49918,676.49756,676.50195,11.9585,10.6265,14.9701,1.075E6,1.207E6,1.001E5,1.075E6,0.6057,1.7552,2.3951,6
1756,11.9755,10.419,12.1179,236.17262,236.17223,236.17294,5.404E5,1.212E5,1.006E5,5.404E5,0,DETECTED,236.17262,236.17223,236.17294,11.9755,10.419,12.1179,5.404E5,1.212E5,1.006E5,5.404E5,0.0356,0.5457,0.2085,
1757,11.9755,11.497,15.9952,304.30007,304.2995,304.30035,2.364E7,4.579E6,1.01E5,2.364E7,8,DETECTED,304.30007,304.2995,304.30035,11.9755,11.497,15.9952,2.364E7,4.579E6,1.01E5,2.364E7,0.1323,3.3707,3.9919,8
1758,11.9755,11.6588,12.8232,305.30345,305.30301,305.30392,5.59E6,9.66E5,1.048E5,5.59E6,0,DETECTED,305.30345,305.30301,305.30392,11.9755,11.6588,12.8232,5.59E6,9.66E5,1.048E5,5.59E6,0.1231,3.1169,3.5266,
1759,11.9755,11.903,12.2067,306.3068,306.30634,306.30701,5.593E5,8.17E4,1.014E5,5.593E5,0,DETECTED,306.3068,306.30634,306.30701,11.9755,11.903,12.2067,5.593E5,8.17E4,1.014E5,5.593E5,0.1247,2.0935,3.1393,
1760,11.9934,10.7158,12.2431,212.23737,212.23703,212.23753,7.38E5,1.231E5,1.085E5,7.38E5,1,DETECTED,212.23737,212.23703,212.23753,11.9934,10.7158,12.2431,7.38E5,1.231E5,1.085E5,7.38E5,0.1416,0.5977,0.1857,1
1761,12.0147,7.1966,12.9742,247.16936,247.16862,247.17003,2.251E6,1.343E6,1.007E5,2.251E6,0,DETECTED,247.16936,247.16862,247.17003,12.0147,7.1966,12.9742,2.251E6,1.343E6,1.007E5,2.251E6,0.156,0.6054,0.2396,
1762,12.0147,1.9382,12.9123,301.17982,301.17554,301.1806,9.501E5,2.162E6,1E5,9.501E5,1,DETECTED,301.17982,301.17554,301.1806,12.0147,1.9382,12.9123,9.501E5,2.162E6,1E5,9.501E5,1.3714,0.5445,0.0835,1
1763,12.0147,9.7597,12.8908,313.23639,313.23505,313.23773,2.109E6,4.444E5,1.085E5,2.109E6,1,DETECTED,313.23639,313.23505,313.23773,12.0147,9.7597,12.8908,2.109E6,4.444E5,1.085E5,2.109E6,0.3509,0.7309,4.4979,1
1764,12.0147,6.969,13.2135,355.22657,355.22165,355.22797,9.858E5,5.466E5,1.004E5,9.858E5,0,DETECTED,355.22657,355.22165,355.22797,12.0147,6.969,13.2135,9.858E5,5.466E5,1.004E5,9.858E5,1.2068,0.6188,0.7361,
1765,12.0319,10.7358,13.1486,221.19003,221.1895,221.19029,5.206E5,3.29E5,1E5,5.206E5,0,DETECTED,221.19003,221.1895,221.19029,12.0319,10.7358,13.1486,5.206E5,3.29E5,1E5,5.206E5,0.9363,0.9308,2.4072,
1766,12.0319,8.8911,13.1718,249.18498,249.18375,249.18533,2.899E6,1.421E6,1E5,2.899E6,8,DETECTED,249.18498,249.18375,249.18533,12.0319,8.8911,13.1718,2.899E6,1.421E6,1E5,2.899E6,0.1176,0.665,0.5448,8
1767,12.0319,0.7852,12.9123,321.20517,321.20203,321.20682,2.553E6,1.55E6,1.004E5,2.553E6,5,DETECTED,321.20517,321.20203,321.20682,12.0319,0.7852,12.9123,2.553E6,1.55E6,1.004E5,2.553E6,0.321,0.5317,0.28,5
1768,12.0319,7.9169,13.0965,359.22148,359.2197,359.22302,7.009E5,1.1E6,1.003E5,7.009E5,0,DETECTED,359.22148,359.2197,359.22302,12.0319,7.9169,13.0965,7.009E5,1.1E6,1.003E5,7.009E5,0.9286,0.6294,0.2823,
1769,12.0964,9.1903,13.3212,405.26271,405.26147,405.26489,9.424E5,5.371E5,1.015E5,9.424E5,1,DETECTED,405.26271,405.26147,405.26489,12.0964,9.1903,13.3212,9.424E5,5.371E5,1.015E5,9.424E5,0.2955,0.7107,0.499,1
1770,12.1179,10.3769,13.0361,281.2112,281.21066,281.21155,1.5E6,7.747E5,1.007E5,1.5E6,2,DETECTED,281.2112,281.21066,281.21155,12.1179,10.3769,13.0361,1.5E6,7.747E5,1.007E5,1.5E6,0.2411,0.7076,0.7488,2
1771,12.1179,0.7852,12.7676,299.16355,299.15921,299.16498,1.925E6,3.169E6,1E5,1.925E6,5,DETECTED,299.16355,299.15921,299.16498,12.1179,0.7852,12.7676,1.925E6,3.169E6,1E5,1.925E6,4.2001,0.5354,0.0547,5
1772,12.1179,7.2138,13.1486,361.2368,361.2355,361.23904,7.887E5,5.725E5,1.016E5,7.887E5,0,DETECTED,361.2368,361.2355,361.23904,12.1179,7.2138,13.1486,7.887E5,5.725E5,1.016E5,7.887E5,0.5576,0.6051,0.4433,
1773,12.1179,12.0763,12.5393,400.25444,400.25342,400.25589,8.729E6,5.279E5,1.096E5,8.729E6,1,DETECTED,400.25444,400.25342,400.25589,12.1179,12.0763,12.5393,8.729E6,5.279E5,1.096E5,8.729E6,0.0398,3.0325,4.3742,1
1774,12.1179,7.0279,12.2262,401.25384,401.25192,401.25635,1.192E6,1.435E5,1.005E5,1.192E6,0,DETECTED,401.25384,401.25192,401.25635,12.1179,7.0279,12.2262,1.192E6,1.435E5,1.005E5,1.192E6,4.5866,0.5115,0.0204,
1775,12.1179,11.924,13.3873,477.3611,477.35745,477.36182,5.342E5,9.701E4,1.019E5,5.342E5,0,DETECTED,477.3611,477.35745,477.36182,12.1179,11.924,13.3873,5.342E5,9.701E4,1.019E5,5.342E5,0.1244,3.7748,4.5831,
1776,12.1328,9.2219,12.3587,313.2009,313.19928,313.20184,2.407E6,2.523E5,1.001E5,2.407E6,1,DETECTED,313.2009,313.19928,313.20184,12.1328,9.2219,12.3587,2.407E6,2.523E5,1.001E5,2.407E6,0.0251,0.5338,0.0469,1
1777,12.1328,0.7852,12.3236,335.18504,335.18048,335.18631,1.2E6,3.154E6,1.016E5,1.2E6,6,DETECTED,335.18504,335.18048,335.18631,12.1328,0.7852,12.3236,1.2E6,3.154E6,1.016E5,1.2E6,3.8639,0.5159,0.015,6
1778,12.1328,7.0904,12.4021,362.25372,362.25293,362.25427,1.24E6,1.285E5,1.039E5,1.24E6,1,DETECTED,362.25372,362.25293,362.25427,12.1328,7.0904,12.4021,1.24E6,1.285E5,1.039E5,1.24E6,0.0727,0.5257,0.0486,1
1779,12.1328,6.9844,12.6532,367.211,367.20929,367.21295,2.52E6,1.337E6,1.004E5,2.52E6,1,DETECTED,367.211,367.20929,367.21295,12.1328,6.9844,12.6532,2.52E6,1.337E6,1.004E5,2.52E6,0.0893,0.5567,0.683,1
1780,12.1328,6.1188,12.9307,399.21704,399.21548,399.22263,5.982E5,1.762E6,1.009E5,5.982E5,0,DETECTED,399.21704,399.21548,399.22263,12.1328,6.1188,12.9307,5.982E5,1.762E6,1.009E5,5.982E5,3.5838,0.5663,0.1377,
1781,12.1328,9.0536,13.2135,399.25126,399.2507,399.25479,4.494E7,3.119E6,1.012E5,4.494E7,4,DETECTED,399.25126,399.2507,399.25479,12.1328,9.0536,13.2135,4.494E7,3.119E6,1.012E5,4.494E7,0.1276,1.7975,2.0504,4
1782,12.1328,5.871,13.0154,421.23321,421.23279,421.237,1.648E7,1.041E6,1.003E5,1.648E7,2,DETECTED,421.23321,421.23279,421.237,12.1328,5.871,13.0154,1.648E7,1.041E6,1.003E5,1.648E7,0.1029,1.9305,1.9884,2
1783,12.1328,12.0763,12.2641,422.23624,422.23599,422.23843,3.198E6,1.718E5,1.167E5,3.198E6,0,DETECTED,422.23624,422.23599,422.23843,12.1328,12.0763,12.2641,3.198E6,1.718E5,1.167E5,3.198E6,0.207,1.9124,1.9785,
1784,12.1328,0.8029,12.5597,423.23694,423.23395,423.2384,7.099E5,1.037E6,1.01E5,7.099E5,0,DETECTED,423.23694,423.23395,423.2384,12.1328,0.8029,12.5597,7.099E5,1.037E6,1.01E5,7.099E5,0.3997,0.5188,0.0929,
1785,12.1328,11.8862,13.4268,476.35842,476.358,476.35941,1.95E6,3.695E5,1.015E5,1.95E6,2,DETECTED,476.35842,476.358,476.35941,12.1328,11.8862,13.4268,1.95E6,3.695E5,1.015E5,1.95E6,0.1256,2.0587,3.2894,2
1786,12.1481,4.4695,15.9952,174.12775,174.1274,174.12808,8.553E5,6.756E5,1.004E5,8.553E5,1,DETECTED,174.12775,174.1274,174.12808,12.1481,4.4695,15.9952,8.553E5,6.756E5,1.004E5,8.553E5,0.045,0.7505,2.3834,1
1787,12.1655,10.9009,13.2135,209.19,209.18971,209.1904,1.365E6,4.142E5,1.001E5,1.365E6,4,DETECTED,209.19,209.18971,209.1904,12.1655,10.9009,13.2135,1.365E6,4.142E5,1.001E5,1.365E6,0.054,1.6055,0.4543,4
