id,rt,rt_range:min,rt_range:max,mz,mz_range:min,mz_range:max,height,area,intensity_range:min,intensity_range:max,fragment_scans,datafile:DOM_Interlab-LCMS_Lab15_M_Pos_MS2_rep3.mzML:feature_state,datafile:DOM_Interlab-LCMS_Lab15_M_Pos_MS2_rep3.mzML:mz,datafile:DOM_Interlab-LCMS_Lab15_M_Pos_MS2_rep3.mzML:mz_range:min,datafile:DOM_Interlab-LCMS_Lab15_M_Pos_MS2_rep3.mzML:mz_range:max,datafile:DOM_Interlab-LCMS_Lab15_M_Pos_MS2_rep3.mzML:rt,datafile:DOM_Interlab-LCMS_Lab15_M_Pos_MS2_rep3.mzML:rt_range:min,datafile:DOM_Interlab-LCMS_Lab15_M_Pos_MS2_rep3.mzML:rt_range:max,datafile:DOM_Interlab-LCMS_Lab15_M_Pos_MS2_rep3.mzML:height,datafile:DOM_Interlab-LCMS_Lab15_M_Pos_MS2_rep3.mzML:area,datafile:DOM_Interlab-LCMS_Lab15_M_Pos_MS2_rep3.mzML:intensity_range:min,datafile:DOM_Interlab-LCMS_Lab15_M_Pos_MS2_rep3.mzML:intensity_range:max,datafile:DOM_Interlab-LCMS_Lab15_M_Pos_MS2_rep3.mzML:fwhm,datafile:DOM_Interlab-LCMS_Lab15_M_Pos_MS2_rep3.mzML:tailing_factor,datafile:DOM_Interlab-LCMS_Lab15_M_Pos_MS2_rep3.mzML:asymmetry_factor,datafile:DOM_Interlab-LCMS_Lab15_M_Pos_MS2_rep3.mzML:fragment_scans
1654,11.4997,0.7555,12.726,293.17417,293.17053,293.17569,2.76E6,2.416E6,1.001E5,2.76E6,7,DETECTED,293.17417,293.17053,293.17569,11.4997,0.7555,12.726,2.76E6,2.416E6,1.001E5,2.76E6,0.8038,0.6184,0.2204,7
1655,11.5376,11.2286,12.5913,299.22106,299.21964,299.22223,1.343E6,2.526E5,1.014E5,1.343E6,1,DETECTED,299.22106,299.21964,299.22223,11.5376,11.2286,12.5913,1.343E6,2.526E5,1.014E5,1.343E6,0.0479,2.3596,2.1243,1
1656,11.5527,5.885,12.885,275.1642,275.16263,275.16501,1.295E6,2.152E6,1.012E5,1.295E6,2,DETECTED,275.1642,275.16263,275.16501,11.5527,5.885,12.885,1.295E6,2.152E6,1.012E5,1.295E6,0.8575,0.5889,0.1752,2
1657,11.5527,5.9515,13.0355,277.17995,277.17783,277.18063,1.361E6,1.389E6,1.007E5,1.361E6,1,DETECTED,277.17995,277.17783,277.18063,11.5527,5.9515,13.0355,1.361E6,1.389E6,1.007E5,1.361E6,0.9565,0.7046,0.4097,1
1658,11.5527,5.1476,12.9029,349.20085,349.19675,349.20233,9.839E5,2.336E6,1.005E5,9.839E5,4,DETECTED,349.20085,349.19675,349.20233,11.5527,5.1476,12.9029,9.839E5,2.336E6,1.005E5,9.839E5,1.4917,0.6054,0.287,4
1659,11.5527,6.3477,11.8715,374.25392,374.25259,374.25467,1.329E6,2.493E5,1.01E5,1.329E6,1,DETECTED,374.25392,374.25259,374.25467,11.5527,6.3477,11.8715,1.329E6,2.493E5,1.01E5,1.329E6,0.4753,0.5194,0.1775,1
1660,11.5527,0.7769,12.6079,379.21118,379.20734,379.21304,2.299E6,2.341E6,1.011E5,2.299E6,3,DETECTED,379.21118,379.20734,379.21304,11.5527,0.7769,12.6079,2.299E6,2.341E6,1.011E5,2.299E6,0.2208,0.5411,0.1566,3
1661,11.5527,6.5172,13.1895,429.22625,429.22275,429.22736,2.921E6,1.704E6,1.012E5,2.921E6,1,DETECTED,429.22625,429.22275,429.22736,11.5527,6.5172,13.1895,2.921E6,1.704E6,1.012E5,2.921E6,0.0612,0.6363,0.2476,1
1662,11.5681,6.1398,11.9289,428.21916,428.21512,428.21985,1.08E7,7.38E5,1.03E5,1.08E7,2,DETECTED,428.21916,428.21512,428.21985,11.5681,6.1398,11.9289,1.08E7,7.38E5,1.03E5,1.08E7,0.0563,0.5077,0.0121,2
1663,11.5681,6.5834,11.6147,430.20976,430.20877,430.21558,7.418E5,4.551E5,2.506E5,7.418E5,0,DETECTED,430.20976,430.20877,430.21558,11.5681,6.5834,11.6147,7.418E5,4.551E5,2.506E5,7.418E5,3.6157,0.5047,0.0093,
1664,11.5681,11.1231,11.6356,550.41048,550.40924,550.41119,6.162E5,5.717E4,1.443E5,6.162E5,0,DETECTED,550.41048,550.40924,550.41119,11.5681,11.1231,11.6356,6.162E5,5.717E4,1.443E5,6.162E5,0.4667,0.5758,0.1516,
1665,11.5837,7.0473,12.9029,187.14818,187.14778,187.14851,1.118E6,8.44E5,1.004E5,1.118E6,0,DETECTED,187.14818,187.14778,187.14851,11.5837,7.0473,12.9029,1.118E6,8.44E5,1.004E5,1.118E6,0.1047,0.5833,0.2973,
1666,11.5837,8.9764,12.885,205.1588,205.15831,205.15923,1.281E6,5.308E5,1.001E5,1.281E6,0,DETECTED,205.1588,205.15831,205.15923,11.5837,8.9764,12.885,1.281E6,5.308E5,1.001E5,1.281E6,0.0914,0.7055,1.4073,
1667,11.5837,6.2347,12.4566,237.14862,237.14668,237.14899,3.232E6,1.668E6,1.017E5,3.232E6,3,DETECTED,237.14862,237.14668,237.14899,11.5837,6.2347,12.4566,3.232E6,1.668E6,1.017E5,3.232E6,0.2148,0.516,0.0298,3
1668,11.5837,7.475,12.0201,255.15904,255.15692,255.15953,2.025E6,4.69E5,1.003E5,2.025E6,1,DETECTED,255.15904,255.15692,255.15953,11.5837,7.475,12.0201,2.025E6,4.69E5,1.003E5,2.025E6,0.4569,0.5831,0.7043,1
1669,11.5837,11.0525,16.0738,316.32131,316.32077,316.32187,3.55E7,9.376E6,1.009E5,3.55E7,13,DETECTED,316.32131,316.32077,316.32187,11.5837,11.0525,16.0738,3.55E7,9.376E6,1.009E5,3.55E7,0.2689,0.9838,1.0992,13
1670,11.5837,11.0843,12.4566,317.32469,317.32401,317.32501,7.452E6,1.826E6,1.035E5,7.452E6,0,DETECTED,317.32469,317.32401,317.32501,11.5837,11.0843,12.4566,7.452E6,1.826E6,1.035E5,7.452E6,0.2744,0.8531,1.8336,
1671,11.5837,11.2286,11.8315,318.32784,318.32727,318.32825,7.637E5,1.792E5,1.001E5,7.637E5,0,DETECTED,318.32784,318.32727,318.32825,11.5837,11.2286,11.8315,7.637E5,1.792E5,1.001E5,7.637E5,0.4344,0.849,3.0157,
1672,11.5837,0.7769,12.8499,323.18453,323.1817,323.18631,1.109E7,3.174E6,1.01E5,1.109E7,5,DETECTED,323.18453,323.1817,323.18631,11.5837,0.7769,12.8499,1.109E7,3.174E6,1.01E5,1.109E7,0.3668,0.5487,0.2593,5
1673,11.5837,8.0725,12.1729,324.18722,324.1864,324.18964,2.02E6,2.733E5,1.001E5,2.02E6,0,DETECTED,324.18722,324.1864,324.18964,11.5837,8.0725,12.1729,2.02E6,2.733E5,1.001E5,2.02E6,0.367,0.6668,0.1545,
1674,11.5837,10.839,12.0201,332.24322,332.24301,332.24393,3.132E6,3.806E5,1.021E5,3.132E6,3,DETECTED,332.24322,332.24301,332.24393,11.5837,10.839,12.0201,3.132E6,3.806E5,1.021E5,3.132E6,0.0911,0.5897,5.1145,3
1675,11.5837,11.5376,11.999,333.24616,333.24329,333.24725,5.331E5,6.684E4,1.094E5,5.331E5,0,DETECTED,333.24616,333.24329,333.24725,11.5837,11.5376,11.999,5.331E5,6.684E4,1.094E5,5.331E5,0.3982,5.0048,9.0097,
1676,11.5837,11.4997,12.3146,385.34259,385.34232,385.34317,2.555E6,4.799E5,1.001E5,2.555E6,2,DETECTED,385.34259,385.34232,385.34317,11.5837,11.4997,12.3146,2.555E6,4.799E5,1.001E5,2.555E6,0.1411,4.1433,6.8645,2
1677,11.5837,11.5168,11.8315,386.34611,386.34558,386.34656,6.486E5,9.083E4,1.033E5,6.486E5,0,DETECTED,386.34611,386.34558,386.34656,11.5837,11.5168,11.8315,6.486E5,9.083E4,1.033E5,6.486E5,0.1042,2.3542,3.562,
1678,11.5837,11.1442,13.9603,446.34796,446.34726,446.34943,1.666E6,3.392E5,1.015E5,1.666E6,2,DETECTED,446.34796,446.34726,446.34943,11.5837,11.1442,13.9603,1.666E6,3.392E5,1.015E5,1.666E6,2.0613,3.212,5.5099,2
1679,11.5972,11.3052,12.0374,300.32624,300.32562,300.32666,6.037E5,1.045E5,1.014E5,6.037E5,0,DETECTED,300.32624,300.32562,300.32666,11.5972,11.3052,12.0374,6.037E5,1.045E5,1.014E5,6.037E5,0.2615,1.2541,1.4953,
1680,11.6147,11.5681,11.7151,270.29825,270.29816,270.29868,6.089E5,4.474E4,1.173E5,6.089E5,0,DETECTED,270.29825,270.29816,270.29868,11.6147,11.5681,11.7151,6.089E5,4.474E4,1.173E5,6.089E5,0.0668,1.5779,2.8843,
1681,11.6147,10.9096,12.1534,272.2949,272.29462,272.29523,2.123E6,6.706E5,1.013E5,2.123E6,1,DETECTED,272.2949,272.29462,272.29523,11.6147,10.9096,12.1534,2.123E6,6.706E5,1.013E5,2.123E6,0.244,0.9481,0.7443,1
1682,11.6147,7.753,13.3263,279.19564,279.19504,279.19632,5.863E6,1.573E6,1E5,5.863E6,8,DETECTED,279.19564,279.19504,279.19632,11.6147,7.753,13.3263,5.863E6,1.573E6,1E5,5.863E6,0.0377,1.0975,1.7426,8
1683,11.6147,11.2286,12.6079,280.19896,280.19864,280.19952,1.112E6,1.662E5,1.021E5,1.112E6,0,DETECTED,280.19896,280.19864,280.19952,11.6147,11.2286,12.6079,1.112E6,1.662E5,1.021E5,1.112E6,0.4258,0.895,2.2929,
1684,11.6147,4.9846,12.9029,411.21654,411.21274,411.21832,5.078E5,1.643E6,1.003E5,5.078E5,0,DETECTED,411.21654,411.21274,411.21832,11.6147,4.9846,12.9029,5.078E5,1.643E6,1.003E5,5.078E5,2.4961,0.5972,0.3016,
1685,11.6356,11.5527,16.0502,270.3156,270.31525,270.31607,8.047E7,8.775E6,1.007E5,8.047E7,12,DETECTED,270.3156,270.31525,270.31607,11.6356,11.5527,16.0502,8.047E7,8.775E6,1.007E5,8.047E7,0.0831,1.8516,2.0904,12
1686,11.6356,11.5527,13.1486,271.31894,271.31827,271.31946,1.561E7,1.615E6,1.009E5,1.561E7,0,DETECTED,271.31894,271.31827,271.31946,11.6356,11.5527,13.1486,1.561E7,1.615E6,1.009E5,1.561E7,0.0827,1.788,1.8855,
1687,11.6356,11.5681,11.7948,272.32216,272.32208,272.3226,1.347E6,1.235E5,1.03E5,1.347E6,0,DETECTED,272.32216,272.32208,272.3226,11.6356,11.5681,11.7948,1.347E6,1.235E5,1.03E5,1.347E6,0.0905,1.4602,1.98,
1688,11.6356,4.8319,12.9935,369.20562,369.20224,369.20654,5.25E5,1.415E6,1.033E5,5.25E5,0,DETECTED,369.20562,369.20224,369.20654,11.6356,4.8319,12.9935,5.25E5,1.415E6,1.033E5,5.25E5,2.7969,0.5998,0.2579,
1689,11.6653,11.1442,13.4972,200.20091,200.20062,200.20128,7.941E7,3.791E6,1.006E5,7.941E7,2,DETECTED,200.20091,200.20062,200.20128,11.6653,11.1442,13.4972,7.941E7,3.791E6,1.006E5,7.941E7,0.0418,0.5322,4.0494,2
1690,11.6653,11.6356,11.8498,201.20417,201.20412,201.20445,1.044E7,4.563E5,1.094E5,1.044E7,0,DETECTED,201.20417,201.20412,201.20445,11.6653,11.6356,11.8498,1.044E7,4.563E5,1.094E5,1.044E7,0.0434,1.6525,3.5495,
1691,11.6653,9.5072,12.9498,207.17442,207.17403,207.17474,8.999E5,4.387E5,1.004E5,8.999E5,0,DETECTED,207.17442,207.17403,207.17474,11.6653,9.5072,12.9498,8.999E5,4.387E5,1.004E5,8.999E5,0.1949,0.7976,1.5915,
1692,11.6653,10.7134,12.885,239.20058,239.20021,239.20103,5.655E5,1.318E5,1.008E5,5.655E5,0,DETECTED,239.20058,239.20021,239.20103,11.6653,10.7134,12.885,5.655E5,1.318E5,1.008E5,5.655E5,0.9422,1.1407,1.2734,
1693,11.6653,11.6356,11.7704,241.22742,241.22739,241.22765,6.25E6,2.629E5,1.341E5,6.25E6,1,DETECTED,241.22742,241.22739,241.22765,11.6653,11.6356,11.7704,6.25E6,2.629E5,1.341E5,6.25E6,0.0399,1.6579,4.1338,1
1694,11.6653,0.7769,12.8056,307.18978,307.18588,307.19116,2.454E6,2.047E6,1.001E5,2.454E6,6,DETECTED,307.18978,307.18588,307.19116,11.6653,0.7769,12.8056,2.454E6,2.047E6,1.001E5,2.454E6,0.6666,0.6307,0.2753,6
1695,11.6653,4.8319,11.7357,496.18469,496.18231,496.1904,1.604E6,7.59E5,1.003E5,1.604E6,1,DETECTED,496.18469,496.18231,496.1904,11.6653,4.8319,11.7357,1.604E6,7.59E5,1.003E5,1.604E6,0.0549,0.5052,0.0238,1
1696,11.6827,9.3889,12.885,189.16382,189.1635,189.16403,5.065E5,4.243E5,1E5,5.065E5,0,DETECTED,189.16382,189.1635,189.16403,11.6827,9.3889,12.885,5.065E5,4.243E5,1E5,5.065E5,1.1297,0.7621,0.668,
1697,11.6827,10.8906,12.9724,228.26876,228.26839,228.26909,7.882E5,6.092E5,1.052E5,7.882E5,3,DETECTED,228.26876,228.26839,228.26909,11.6827,10.8906,12.9724,7.882E5,6.092E5,1.052E5,7.882E5,0.366,1.3141,1.633,3
1698,11.6827,6.366,13.2807,235.16937,235.16876,235.17044,4.09E6,1.919E6,1.005E5,4.09E6,6,DETECTED,235.16937,235.16876,235.17044,11.6827,6.366,13.2807,4.09E6,1.919E6,1.005E5,4.09E6,0.0626,0.7329,4.5176,6
1699,11.6827,5.7009,12.1945,236.17265,236.17183,236.1729,6.775E5,1.139E5,1.001E5,6.775E5,0,DETECTED,236.17265,236.17183,236.1729,11.6827,5.7009,12.1945,6.775E5,1.139E5,1.001E5,6.775E5,0.0582,0.5428,0.0729,
1700,11.6827,5.2866,12.9498,245.15375,245.15306,245.15413,5.703E5,2.033E6,1.007E5,5.703E5,0,DETECTED,245.15375,245.15306,245.15413,11.6827,5.2866,12.9498,5.703E5,2.033E6,1.007E5,5.703E5,3.4906,0.5991,0.2165,
1701,11.6827,10.0398,12.9724,267.19561,267.19516,267.19611,2.037E6,9.797E5,1.006E5,2.037E6,5,DETECTED,267.19561,267.19516,267.19611,11.6827,10.0398,12.9724,2.037E6,9.797E5,1.006E5,2.037E6,0.3987,1.2158,0.6653,5
1702,11.6827,7.753,12.3921,325.2009,325.19946,325.20184,7.63E6,1.182E6,1.009E5,7.63E6,1,DETECTED,325.2009,325.19946,325.20184,11.6827,7.753,12.3921,7.63E6,1.182E6,1.009E5,7.63E6,0.177,0.5777,0.199,1
1703,11.6827,0.7996,12.6254,347.18535,347.18085,347.18658,2.99E6,4.072E6,1.007E5,2.99E6,9,DETECTED,347.18535,347.18085,347.18658,11.6827,0.7996,12.6254,2.99E6,4.072E6,1.007E5,2.99E6,2.2666,0.5614,0.0485,9
1704,11.6948,9.9519,12.5708,283.19053,283.18961,283.19095,1.024E7,1.864E6,1.003E5,1.024E7,6,DETECTED,283.19053,283.18961,283.19095,11.6948,9.9519,12.5708,1.024E7,1.864E6,1.003E5,1.024E7,0.1467,1.806,6.7225,6
1705,11.6948,11.2452,12.3146,284.19384,284.19333,284.19412,1.719E6,2.707E5,1.044E5,1.719E6,0,DETECTED,284.19384,284.19333,284.19412,11.6948,11.2452,12.3146,1.719E6,2.707E5,1.044E5,1.719E6,0.1412,0.7841,1.8826,
1706,11.6948,6.3329,12.9724,389.23216,389.22864,389.23358,5.261E5,1.23E6,1.021E5,5.261E5,0,DETECTED,389.23216,389.22864,389.23358,11.6948,6.3329,12.9724,5.261E5,1.23E6,1.021E5,5.261E5,2.0824,0.6191,0.4248,
1707,11.7151,7.0936,13.0731,291.19551,291.19476,291.1965,5.292E5,1.097E6,1E5,5.292E5,1,DETECTED,291.19551,291.19476,291.1965,11.7151,7.0936,13.0731,5.292E5,1.097E6,1E5,5.292E5,1.9158,0.6469,0.3435,1
1708,11.7151,6.8402,13.0554,315.19566,315.1951,315.19583,8.621E5,1.154E6,1.01E5,8.621E5,0,DETECTED,315.19566,315.1951,315.19583,11.7151,6.8402,13.0554,8.621E5,1.154E6,1.01E5,8.621E5,0.3831,0.6375,0.3022,
1709,11.7357,6.417,12.4758,353.1956,353.19379,353.19711,1.024E6,1.667E6,1.009E5,1.024E6,0,DETECTED,353.1956,353.19379,353.19711,11.7357,6.417,12.4758,1.024E6,1.667E6,1.009E5,1.024E6,2.1574,0.567,0.1519,
1710,11.755,9.5935,11.8315,538.42573,538.42419,538.42676,6.64E5,9.791E4,1.005E5,6.64E5,0,DETECTED,538.42573,538.42419,538.42676,11.755,9.5935,11.8315,6.64E5,9.791E4,1.005E5,6.64E5,1.7684,0.5177,0.0604,
1711,11.7704,11.6147,11.8927,496.34053,496.33963,496.34244,1.475E6,1.052E5,1.27E5,1.475E6,1,DETECTED,496.34053,496.33963,496.34244,11.7704,11.6147,11.8927,1.475E6,1.052E5,1.27E5,1.475E6,0.0561,1.0562,0.9162,1
1712,11.7948,11.6515,15.9596,296.29499,296.29468,296.29517,8.694E5,1.183E5,1.105E5,8.694E5,1,DETECTED,296.29499,296.29468,296.29517,11.7948,11.6515,15.9596,8.694E5,1.183E5,1.105E5,8.694E5,0.0717,15.031,1.8823,1
1713,11.7948,11.7357,11.8927,399.35843,399.35831,399.35895,8.358E5,5.715E4,1.065E5,8.358E5,1,DETECTED,399.35843,399.35831,399.35895,11.7948,11.7357,11.8927,8.358E5,5.715E4,1.065E5,8.358E5,0.0771,1.329,1.9324,1
1714,11.8111,8.2857,13.4323,317.21127,317.21027,317.21207,1.034E6,9.385E5,1.023E5,1.034E6,0,DETECTED,317.21127,317.21027,317.21207,11.8111,8.2857,13.4323,1.034E6,9.385E5,1.023E5,1.034E6,0.1771,0.9232,0.4049,
1715,11.8498,8.2585,12.6254,339.21631,339.21445,339.21762,1.458E6,5.948E5,1.004E5,1.458E6,1,DETECTED,339.21631,339.21445,339.21762,11.8498,8.2585,12.6254,1.458E6,5.948E5,1.004E5,1.458E6,0.0604,0.6011,0.345,1
1716,11.8715,2.9938,13.0143,267.17351,267.17004,267.17499,6.26E5,7.962E5,1.004E5,6.26E5,0,DETECTED,267.17351,267.17004,267.17499,11.8715,2.9938,13.0143,6.26E5,7.962E5,1.004E5,6.26E5,7.2386,0.5644,0.2022,
1717,11.8715,10.6244,13.3263,319.22677,319.22556,319.2283,6.668E5,5.97E5,1.007E5,6.668E5,0,DETECTED,319.22677,319.22556,319.2283,11.8715,10.6244,13.3263,6.668E5,5.97E5,1.007E5,6.668E5,1.245,1.0833,1.7509,
1718,11.8927,4.8536,12.1729,388.26949,388.26828,388.27005,7.821E5,2.328E5,1.033E5,7.821E5,2,DETECTED,388.26949,388.26828,388.27005,11.8927,4.8536,12.1729,7.821E5,2.328E5,1.033E5,7.821E5,0.207,0.5199,0.0198,2
1719,11.8927,0.7769,12.726,393.22656,393.22433,393.22873,1.911E6,1.501E6,1.016E5,1.911E6,4,DETECTED,393.22656,393.22433,393.22873,11.8927,0.7769,12.726,1.911E6,1.501E6,1.016E5,1.911E6,0.1719,0.5934,0.2731,4
1720,11.9289,8.9588,13.1686,201.16383,201.16333,201.16412,6.604E5,2.893E5,1.004E5,6.604E5,0,DETECTED,201.16383,201.16333,201.16412,11.9289,8.9588,13.1686,6.604E5,2.893E5,1.004E5,6.604E5,0.0728,0.7087,0.4486,
1721,11.9289,10.4335,13.4753,251.20064,251.20032,251.20103,9.624E5,9.017E5,1.023E5,9.624E5,2,DETECTED,251.20064,251.20032,251.20103,11.9289,10.4335,13.4753,9.624E5,9.017E5,1.023E5,9.624E5,1.2408,1.017,0.9706,2
1722,11.9289,7.6292,12.3349,346.25901,346.25827,346.25961,4.579E6,5.817E5,1.284E5,4.579E6,4,DETECTED,346.25901,346.25827,346.25961,11.9289,7.6292,12.3349,4.579E6,5.817E5,1.284E5,4.579E6,0.1006,1.6351,0.1101,4
1723,11.9289,0.7769,12.3349,347.26221,347.25912,347.2634,8.328E5,1.016E5,1.043E5,8.328E5,0,DETECTED,347.26221,347.25912,347.2634,11.9289,0.7769,12.3349,8.328E5,1.016E5,1.043E5,8.328E5,11.1686,0.5182,2.9937,
1724,11.9479,11.6356,12.1378,214.21661,214.2162,214.21674,9.623E5,6.408E4,1.107E5,9.623E5,0,DETECTED,214.21661,214.2162,214.21674,11.9479,11.6356,12.1378,9.623E5,6.408E4,1.107E5,9.623E5,0.1327,0.804,0.5304,
1725,11.9479,7.1553,12.9935,223.16933,223.16872,223.16985,1.912E6,1.021E6,1.005E5,1.912E6,3,DETECTED,223.16933,223.16872,223.16985,11.9479,7.1553,12.9935,1.912E6,1.021E6,1.005E5,1.912E6,1.1692,0.8143,0.2297,3
1726,11.9479,6.1083,12.8681,233.15374,233.1532,233.1543,7.774E5,1.904E6,1.007E5,7.774E5,0,DETECTED,233.15374,233.1532,233.1543,11.9479,6.1083,12.8681,7.774E5,1.904E6,1.007E5,7.774E5,0.6537,0.5788,0.1154,
1727,11.9479,6.1641,12.885,251.16425,251.16328,251.1647,3.123E6,1.491E6,1.002E5,3.123E6,3,DETECTED,251.16425,251.16328,251.1647,11.9479,6.1641,12.885,3.123E6,1.491E6,1.002E5,3.123E6,0.199,0.5173,0.3436,3
1728,11.9479,6.8402,12.0201,315.21667,315.21463,315.21729,1.077E6,2.276E5,1.014E5,1.077E6,0,DETECTED,315.21667,315.21463,315.21729,11.9479,6.8402,12.0201,1.077E6,2.276E5,1.014E5,1.077E6,0.3042,0.5432,0.1167,
1729,11.9479,0.7769,12.726,337.19959,337.19717,337.20178,1.455E7,2.921E6,1.014E5,1.455E7,7,DETECTED,337.19959,337.19717,337.20178,11.9479,0.7769,12.726,1.455E7,2.921E6,1.014E5,1.455E7,0.3874,0.5339,0.3575,7
1730,11.9479,9.5935,12.0201,338.20232,338.20203,338.20456,2.694E6,3.036E5,1.021E5,2.694E6,0,DETECTED,338.20232,338.20203,338.20456,11.9479,9.5935,12.0201,2.694E6,3.036E5,1.021E5,2.694E6,0.3469,0.512,0.1921,
1731,11.9621,11.3977,16.0261,304.30006,304.29941,304.30042,2.874E7,4.67E6,1E5,2.874E7,8,DETECTED,304.30006,304.29941,304.30042,11.9621,11.3977,16.0261,2.874E7,4.67E6,1E5,2.874E7,0.1058,0.9432,4.4739,8
1732,11.9621,11.6356,13.1148,305.30342,305.30298,305.30377,6.403E6,9.79E5,1.037E5,6.403E6,0,DETECTED,305.30342,305.30298,305.30377,11.9621,11.6356,13.1148,6.403E6,9.79E5,1.037E5,6.403E6,0.106,0.9888,4.0778,
1733,11.9621,11.9104,12.1729,306.30674,306.30643,306.30698,7.035E5,8.433E4,1.066E5,7.035E5,0,DETECTED,306.30674,306.30643,306.30698,11.9621,11.9104,12.1729,7.035E5,8.433E4,1.066E5,7.035E5,0.1,2.5401,3.9499,
1734,11.9621,0.7155,12.885,309.20596,309.20358,309.20712,2.184E6,7.595E5,1.007E5,2.184E6,2,DETECTED,309.20596,309.20358,309.20712,11.9621,0.7155,12.885,2.184E6,7.595E5,1.007E5,2.184E6,0.0409,0.7065,0.4333,2
1735,11.9781,10.7334,12.2149,212.23733,212.23711,212.23764,9.702E5,1.318E5,1.014E5,9.702E5,1,DETECTED,212.23733,212.23711,212.23764,11.9781,10.7334,12.2149,9.702E5,1.318E5,1.014E5,9.702E5,0.1162,0.5951,3.2541,1
1736,12.0201,7.1257,13.0731,247.16941,247.1687,247.16992,2.259E6,1.355E6,1.002E5,2.259E6,2,DETECTED,247.16941,247.1687,247.16992,12.0201,7.1257,13.0731,2.259E6,1.355E6,1.002E5,2.259E6,0.1631,0.5868,0.2658,2
1737,12.0201,1.9283,12.924,301.17986,301.17542,301.181,9.666E5,2.222E6,1.017E5,9.666E5,1,DETECTED,301.17986,301.17542,301.181,12.0201,1.9283,12.924,9.666E5,2.222E6,1.017E5,9.666E5,3.8454,0.5448,0.0891,1
1738,12.0201,9.768,12.8681,313.23641,313.23505,313.23779,2.578E6,4.376E5,1.02E5,2.578E6,2,DETECTED,313.23641,313.23505,313.23779,12.0201,9.768,12.8681,2.578E6,4.376E5,1.02E5,2.578E6,0.0476,0.7028,6.4684,2
1739,12.0201,8.455,13.2134,355.22667,355.22476,355.22787,1.024E6,5.71E5,1.001E5,1.024E6,0,DETECTED,355.22667,355.22476,355.22787,12.0201,8.455,13.2134,1.024E6,5.71E5,1.001E5,1.024E6,1.234,0.7176,0.5953,
1740,12.0374,10.8539,13.0355,221.19007,221.18976,221.1904,5.531E5,3.136E5,1.001E5,5.531E5,0,DETECTED,221.19007,221.18976,221.1904,12.0374,10.8539,13.0355,5.531E5,3.136E5,1.001E5,5.531E5,0.8379,0.9217,3.6234,
1741,12.0374,0.7769,12.924,321.20521,321.20233,321.20706,2.789E6,1.556E6,1.005E5,2.789E6,6,DETECTED,321.20521,321.20233,321.20706,12.0374,0.7769,12.924,2.789E6,1.556E6,1.005E5,2.789E6,0.0541,0.6287,0.267,6
1742,12.0374,7.7674,13.1292,359.22154,359.21939,359.22311,6.576E5,1.108E6,1.007E5,6.576E5,0,DETECTED,359.22154,359.21939,359.22311,12.0374,7.7674,13.1292,6.576E5,1.108E6,1.007E5,6.576E5,0.5361,0.6278,0.3995,
1743,12.0598,11.5837,12.7682,416.30084,416.2995,416.30228,5.55E5,2.109E5,1.032E5,5.55E5,1,DETECTED,416.30084,416.2995,416.30228,12.0598,11.5837,12.7682,5.55E5,2.109E5,1.032E5,5.55E5,0.2938,1.2438,1.1963,1
1744,12.1023,10.5766,13.3263,405.26274,405.26132,405.2648,8.446E5,5.434E5,1.008E5,8.446E5,1,DETECTED,405.26274,405.26132,405.2648,12.1023,10.5766,13.3263,8.446E5,5.434E5,1.008E5,8.446E5,0.2298,0.9011,1.4325,1
1745,12.1242,10.5876,13.0355,281.21125,281.21069,281.21194,1.496E6,7.782E5,1.031E5,1.496E6,1,DETECTED,281.21125,281.21069,281.21194,12.1242,10.5876,13.0355,1.496E6,7.782E5,1.031E5,1.496E6,0.235,0.9002,0.6714,1
1746,12.1242,0.7769,12.885,299.16363,299.15936,299.16486,2.409E6,3.277E6,1.001E5,2.409E6,3,DETECTED,299.16363,299.15936,299.16486,12.1242,0.7769,12.885,2.409E6,3.277E6,1.001E5,2.409E6,4.1916,0.5392,0.0105,3
1747,12.1242,10.2279,13.1292,361.23678,361.2352,361.23868,8.485E5,5.587E5,1.002E5,8.485E5,0,DETECTED,361.23678,361.2352,361.23868,12.1242,10.2279,13.1292,8.485E5,5.587E5,1.002E5,8.485E5,0.4423,0.765,0.6091,
1748,12.1242,6.0545,13.6072,399.25121,399.24866,399.25446,5.409E7,3.265E6,1E5,5.409E7,2,DETECTED,399.25121,399.24866,399.25446,12.1242,6.0545,13.6072,5.409E7,3.265E6,1E5,5.409E7,0.0439,2.0779,2.9662,2
1749,12.1242,6.6801,12.5913,400.25427,400.25241,400.25699,1.082E7,5.321E5,1.004E5,1.082E7,0,DETECTED,400.25427,400.25241,400.25699,12.1242,6.6801,12.5913,1.082E7,5.321E5,1.004E5,1.082E7,0.0438,2.0886,2.9731,
1750,12.1242,7.1553,12.1945,401.25433,401.25208,401.25607,1.67E6,1.274E5,1.011E5,1.67E6,0,DETECTED,401.25433,401.25208,401.25607,12.1242,7.1553,12.1945,1.67E6,1.274E5,1.011E5,1.67E6,4.5577,0.5071,0.0127,
1751,12.1242,5.9002,13.0143,421.23312,421.23257,421.23679,1.78E7,1.003E6,1.011E5,1.78E7,1,DETECTED,421.23312,421.23257,421.23679,12.1242,5.9002,13.0143,1.78E7,1.003E6,1.011E5,1.78E7,0.0508,2.0978,3.1299,1
